OBJECTID,Linear_Distance_km_,Latitude,Longitude,HS,UCL,LCL,Resistencia,Distancia_area,porcen_cobertura,Dist_rios,Dist_corred,Altitud,NDVI,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_1,HOTSP
112,4.599,5.75362256,-75.63125632,2.84958,5.324606,-4.575498,335.5204,11088.3428,54,0,11813.4463,646,0.508724988,0.097505525,0.084548965,0.065835446,0.295945883,0.164758593,295.9910278,295.9893494,0.070710182,0.160846367,3,0
113,4.64,5.753947267,-75.63143576,4.514275,5.339252,-4.560473,346.3475,11079.2754,50,0,11813.4463,632,0.548399985,0.09644603,0.084823042,0.064113311,0.302328914,0.163943157,295.9920959,295.9896851,0.072389975,0.167058349,3,0
114,4.681,5.754258546,-75.63163352,4.414471,5.235615,-4.618114,353.3425,11067.8691,34,92.6723,11729.9111,632,0.654043019,0.099378288,0.089445151,0.069069043,0.308860332,0.176336423,295.4803772,295.7061462,0.077794664,0.17247422,3,0
115,4.723,5.754470949,-75.63191916,4.253331,5.067209,-4.699336,343.6902,11044.2158,44,92.6723,11770.4766,632,0.504158974,0.097672626,0.083398446,0.063062325,0.28259024,0.159162849,295.7362366,295.8479004,0.068108663,0.16321218,2,0
116,4.764,5.754445314,-75.63229026,4.156185,4.964153,-4.731458,316.5557,11003.8311,37,92.6723,11770.4766,633,0.551482975,0.096385814,0.085038736,0.065004975,0.275979549,0.180753767,295.9910278,295.8479004,0.078970082,0.155767247,2,0
117,4.805,5.754501466,-75.63265769,4.874158,4.874158,-4.758566,293.0466,10966.4893,81,131.0584,11811.6289,633,0.499976993,0.092748716,0.077691361,0.057714146,0.262905449,0.14308092,295.4803772,295.5640564,0.059774719,0.138708204,2,0
118,4.846,5.754611329,-75.63301291,4.782454,4.782454,-4.795225,292.7487,10932.2178,69,131.0584,11811.6289,617,0.520823002,0.091939047,0.079350948,0.058370981,0.268587798,0.148629978,295.4803772,295.7061462,0.061533503,0.15615505,2,0
119,4.888,5.75487256,-75.63326682,4.674495,4.674495,-4.85233,310.7889,10913.7002,73,92.6723,11811.6289,617,0.571672976,0.091939047,0.079218365,0.057261985,0.284852535,0.163400903,295.9920959,295.7061462,0.062322825,0.155120492,2,0
120,4.929,5.755106935,-75.63354758,4.657045,4.657045,-4.840667,331.3367,10891.5059,45,92.6723,11770.8408,617,0.581264019,0.09720657,0.084512703,0.063476227,0.272107869,0.15936543,295.9920959,295.7061462,0.067599006,0.157680839,2,0
121,4.97,5.755292482,-75.63387107,4.673716,5.464799,-4.819276,325.2881,10863.3779,72,92.6723,11770.8408,619,0.490325987,0.094481118,0.080596849,0.059278958,0.272138476,0.158339188,295.9920959,295.7061462,0.063844509,0.154657006,2,0
122,5.011,5.755434083,-75.6342092,4.726211,4.726211,-4.776894,314.2645,10832.2656,73,0,11813.4463,605,0.639514029,0.094185926,0.085128963,0.064923361,0.28224209,0.172206551,295.9920959,295.9893494,0.072095469,0.151631162,2,0
123,5.052,5.755484132,-75.63457785,4.779695,4.779695,-4.74161,307.1267,10794.8516,72,0,11813.4463,605,0.556412995,0.093866915,0.078870714,0.058230493,0.256229162,0.14709264,295.9920959,296.1311035,0.059520289,0.153672129,2,0
124,5.094,5.755586671,-75.63492942,1.629858,4.810069,-4.730563,297.8172,10761.0732,72,0,11813.4463,603,0.422805995,0.094481118,0.080123715,0.060279168,0.27041769,0.153254792,295.4803772,295.7061462,0.063844509,0.15925844,2,0
125,5.135,5.755783204,-75.63524436,1.665574,4.847186,-4.697651,301.3099,10734.4033,49,92.6723,11746.373,603,0.569563985,0.096704058,0.086569384,0.065317236,0.271876335,0.172549725,295.9920959,296.1311035,0.073204361,0.1580109,2,0
126,5.176,5.755998048,-75.63554709,1.673072,4.859875,-4.700535,319.1267,10709.7715,60,92.6723,11746.373,618,0.529429972,0.093738526,0.082665831,0.060762547,0.276248187,0.170664921,295.9920959,295.9896851,0.069549285,0.157034636,2,0
127,5.217,5.75624341,-75.63582785,1.00507,4.211034,-4.605367,323.9184,10688.7148,47,131.0584,11746.373,618,0.674453974,0.094600007,0.083573416,0.062770173,0.275828779,0.176390678,295.9920959,296.1311035,0.07127282,0.160343111,2,0
128,5.259,5.75648755,-75.63610861,1.036753,5.055176,-4.589039,334.751,10667.6631,52,131.0584,11762.082,598,0.709677994,0.092466831,0.080360278,0.059919596,0.282509267,0.157012284,295.9920959,295.9896851,0.063106604,0.156740665,2,0
129,5.3,5.75673047,-75.63638938,0.219354,5.022734,-4.584025,332.0972,10646.6338,50,131.0584,11670.8242,623,0.65722698,0.093437962,0.078027353,0.058279142,0.271955431,0.154042453,295.9920959,295.7061462,0.06182735,0.164712206,2,0
130,5.341,5.756994142,-75.63665061,0.175716,4.967969,-4.616538,328.7599,10628.6572,87,185.3446,11670.8242,623,0.667304993,0.093112588,0.079620123,0.057625379,0.290742397,0.170032069,295.4803772,295.4219666,0.067555182,0.15241316,2,0
131,5.382,5.757263917,-75.63690695,2.582174,4.976031,-4.599398,324.8786,10611.4922,69,92.6723,11687.3691,606,0.675368011,0.091406547,0.077412754,0.055362057,0.278879702,0.155634895,295.4803772,295.4219666,0.062322825,0.155279025,2,0
132,5.424,5.75751172,-75.63718283,2.610713,4.206503,-4.570344,313.0645,10591.5371,78,92.6723,11596.2637,620,0.66909498,0.089152515,0.076978743,0.056065299,0.266101956,0.150126278,295.4803772,295.4219666,0.05823363,0.152678698,2,0
133,5.465,5.757780275,-75.63744162,2.629513,5.025788,-4.559313,295.3981,10574.3594,91,92.6723,11596.2637,620,0.704204977,0.090983056,0.074395612,0.052628174,0.269728154,0.142746836,294.4503174,294.5652771,0.054105416,0.153005183,2,0
134,5.506,5.758046388,-75.63770041,2.66707,5.066953,-4.532579,296.0096,10557.2129,100,92.6723,11607.7373,602,0.703073025,0.089060098,0.073401891,0.049767103,0.270547509,0.140519112,294.9664307,295.137085,0.050228134,0.145867184,2,0
135,5.547,5.758312501,-75.63796164,2.683555,5.086739,-4.525997,310.4463,10539.873,99,92.6723,11522.7109,611,0.701157987,0.089150384,0.073401891,0.050925571,0.263293982,0.134904966,295.4803772,295.137085,0.052812349,0.153943613,2,0
136,5.589,5.758574953,-75.63822409,4.287173,4.287173,-4.524282,314.7341,10522.4648,91,92.6723,11522.7109,611,0.695761025,0.091461048,0.075251669,0.055131339,0.277328372,0.149776042,295.4803772,295.5640564,0.061811019,0.159650594,2,0
137,5.63,5.758830079,-75.63849387,4.277962,4.277962,-4.53102,322.0043,10504.1611,86,131.0584,11509.6602,591,0.709132016,0.091290012,0.07633578,0.055387743,0.280156255,0.148954794,295.7362366,295.5640564,0.058268115,0.154317424,2,0
138,5.671,5.759048585,-75.63879538,5.065233,4.264785,-5.340587,325.3035,10481.1904,80,92.6723,11509.6602,604,0.691422999,0.091406547,0.078520298,0.055362057,0.289844394,0.150971904,294.9664307,295.137085,0.058108151,0.157876909,2,1
139,5.712,5.759220704,-75.63911521,5.054345,5.054345,-4.557721,311.8869,10454.5801,72,92.6723,11450.1865,604,0.713293016,0.092077099,0.077220798,0.055803701,0.276248187,0.150773287,294.9664307,295.137085,0.058359109,0.149874002,2,0
140,5.754,5.759218263,-75.63947287,3.5499,5.162025,-5.316789,297.9226,10417.25,80,92.6723,11412.2461,604,0.626969993,0.091744065,0.075945921,0.054828193,0.256097764,0.138045743,294.9664307,294.851532,0.054305818,0.137910664,2,0
141,5.795,5.759035158,-75.63979758,3.637332,4.447428,-5.273726,315.2771,10376.2949,92,92.6723,11417.1367,596,0.639178991,0.091253877,0.074857369,0.052055467,0.233920962,0.126682565,294.708374,294.7084045,0.049976699,0.145288587,2,0
142,5.836,5.75884839,-75.64011862,3.721877,4.536292,-5.236689,306.4459,10335.5371,71,0,11324.6152,596,0.590544999,0.093049966,0.074720323,0.051875137,0.256046236,0.132740185,294.9664307,294.851532,0.051231362,0.150635839,2,0
143,5.877,5.758532228,-75.64030539,3.810325,4.629397,-5.199471,263.1866,10303.6211,93,92.6723,11324.6152,603,0.671926975,0.090775825,0.074145839,0.050364792,0.255850077,0.126703352,294.9664307,294.851532,0.0509753,0.141932964,2,0
144,5.919,5.758174562,-75.64040549,3.95723,4.783029,-5.126562,288.3042,10279.293,58,92.6723,11330.3018,603,0.322975993,0.092070892,0.078453712,0.055286214,0.261917621,0.143871367,294.9664307,294.9943237,0.060355373,0.149206698,2,0
145,5.96,5.757816896,-75.64050681,4.0767,4.906985,-5.056436,306.1682,10254.9082,62,92.6723,11330.3018,591,0.336297005,0.091939047,0.079218365,0.057330083,0.282223672,0.149938911,294.9664307,295.137085,0.057006028,0.146597385,2,0
146,6.001,5.757460451,-75.64060813,3.286249,4.951859,-5.041802,307.4016,10230.6602,71,92.6723,11330.3018,591,0.61905098,0.091939047,0.080060266,0.05743603,0.279508203,0.156284899,295.4803772,295.7061462,0.061606601,0.142111763,2,0
147,6.042,5.757111329,-75.64072409,5.008725,5.008725,-5.015408,303.2254,10205.3262,70,92.6723,11336.7422,591,0.58227098,0.096493997,0.082692146,0.063737974,0.25606069,0.153254792,295.9920959,295.4219666,0.071963996,0.150874838,2,0
148,6.084,5.756806154,-75.64093405,5.146859,5.146859,-4.954926,292.0071,10171.7734,47,0,11244.3232,589,0.645178974,0.0950941,0.079220571,0.059412822,0.265570998,0.148629978,295.4803772,295.7061462,0.060458466,0.151907444,2,0
149,6.125,5.756737794,-75.64129172,3.647208,5.349125,-4.862376,292.8639,10131.7188,48,0,11244.3232,584,0.589637995,0.099174827,0.090837352,0.069412246,0.255183637,0.171788394,295.9920959,295.7061462,0.078679949,0.162253276,2,0
150,6.166,5.756837892,-75.64164939,3.699872,4.55474,-4.848815,313.9331,10098.0684,100,0,11244.3232,584,0.628028989,0.094065294,0.080507606,0.059737682,0.272138476,0.146081954,295.4803772,295.4219666,0.058430929,0.153721631,2,0
151,6.207,5.756931886,-75.64200949,2.901835,4.618898,-4.824945,329.1897,10063.9775,86,0,11151.9082,584,0.705649972,0.094718903,0.079148933,0.060661726,0.27041769,0.151321203,295.4803772,295.7061462,0.061384313,0.156177193,2,0
152,6.249,5.757006349,-75.6423757,3.835509,5.560884,-4.791367,343.2409,10028.5654,0,0,11151.9082,582,0.345833987,0.105855957,0.096152306,0.083723232,0.198259577,0.130186036,295.9920959,295.9896851,0.069161169,0.143175036,5,0
153,6.29,5.757082033,-75.64274069,3.909451,4.776292,-4.758955,368.3287,9993.3525,0,0,11059.498,582,0.147753,0.116088912,0.110423326,0.103764787,0.123530328,0.074632935,295.2233887,295.279541,0.045425612,0.124020435,5,0
154,6.331,5.757155275,-75.64310568,3.92136,4.792386,-4.788902,348.6021,9958.0977,35,0,11059.498,590,0.549516976,0.104626119,0.096526444,0.081477851,0.194301382,0.12316221,296.2468872,296.1311035,0.058467545,0.157678813,2,0
155,6.372,5.757326173,-75.6434072,3.922113,4.793693,-4.793693,337.7043,9933.2979,47,0,10967.0918,590,0.641819,0.102622882,0.091279,0.071721271,0.282435417,0.169844896,296.5016785,296.5547791,0.081132188,0.162631407,2,0
156,6.414,5.757680177,-75.64350119,3.856306,4.723671,-4.817347,356.1334,9937.3643,18,0,10960.4336,590,0.59019798,0.099619612,0.089942835,0.070396781,0.274400324,0.183711424,297.5144653,297.9560852,0.084993154,0.163357809,2,0
157,6.455,5.758046388,-75.64355124,3.805307,5.531853,-4.827422,352.0723,9946.7568,16,92.6723,10960.4336,584,0.485801995,0.09944845,0.090682864,0.070839308,0.285705596,0.194508165,298.0177307,297.9560852,0.088854119,0.16833809,2,0
158,6.496,5.75841504,-75.64359152,3.743065,5.461643,-4.849829,349.9469,9957.2754,4,92.6723,10954.5557,584,0.351354986,0.09949895,0.092447788,0.073666185,0.29551059,0.200449929,297.7661133,297.5372925,0.08446382,0.175971359,2,0
159,6.537,5.75877881,-75.64366599,3.693468,5.405785,-4.868118,345.3533,9964.3838,0,92.6723,10954.5557,579,0.510451019,0.100627199,0.09156733,0.071390964,0.297258645,0.222009704,297.5144653,297.117218,0.098216325,0.175480783,2,0
160,6.579,5.7591084,-75.64383322,3.661431,5.372381,-4.893315,345.3638,9960.5488,25,92.6723,10954.5557,599,0.412039012,0.099378288,0.090311512,0.065584779,0.290513486,0.189872473,298.0177307,297.9560852,0.079924375,0.177167445,2,0
161,6.62,5.759433107,-75.64401389,3.676713,4.53216,-4.877761,354.8958,9955.332,17,92.6723,10949.458,599,0.380459011,0.101698637,0.091343731,0.073054373,0.275847107,0.196667507,298.0177307,297.9560852,0.089430295,0.167404339,2,0
162,6.661,5.759757814,-75.64419455,2.824433,5.392098,-4.878565,354.362,9950.3027,0,185.3446,10856.9063,587,0.460292011,0.100402057,0.094038449,0.078065977,0.289495111,0.211968437,298.0177307,297.9560852,0.095978163,0.17396912,2,0
163,6.702,5.760082521,-75.644374,2.835667,5.405758,-4.874606,345.3929,9945.4502,28,185.3446,10852.5547,587,0.271674007,0.100776464,0.093025468,0.074838929,0.274975479,0.20251976,298.0177307,297.9560852,0.09850654,0.170295835,2,0
164,6.744,5.760407228,-75.64455344,2.853981,5.428227,-4.868758,331.7331,9940.9277,0,185.3446,10852.5547,587,0.307821006,0.102862976,0.095638625,0.081502154,0.275823981,0.210328341,298.0177307,298.2344666,0.10068547,0.170605808,2,0
165,6.785,5.760731935,-75.6447341,2.888636,5.467775,-4.848781,323.3146,9936.3682,59,92.6723,10852.5547,595,0.297728002,0.102236189,0.096224226,0.077852741,0.280125707,0.218584687,298.0177307,298.2344666,0.106228471,0.170081213,2,0
166,6.826,5.761056642,-75.64491477,2.886143,5.466128,-4.853812,320,9931.9717,0,92.6723,10848.9932,595,0.262874991,0.103540331,0.095535114,0.078050211,0.267455876,0.20178768,298.0177307,297.9560852,0.099641606,0.170085743,2,0
167,6.867,5.761394777,-75.64504538,2.849742,5.426362,-4.880119,320,9933.5088,0,0,10756.376,591,0.445787996,0.100046314,0.092886135,0.073364884,0.288303435,0.20675011,297.5144653,297.3974915,0.092797443,0.172777727,2,0
168,6.909,5.76176587,-75.64504904,2.78447,5.348439,-4.907436,320,9949.4941,37,0,10753.5811,591,0.466439992,0.096409798,0.083810329,0.062548727,0.285406828,0.171586663,296.2468872,296.1311035,0.071281508,0.171423078,2,0
169,6.95,5.762136964,-75.64505149,2.687122,5.238188,-4.966074,316.1757,9965.9248,86,0,10753.5811,591,0.315214992,0.091169044,0.075507164,0.052967079,0.282242358,0.147544891,295.4803772,295.4216309,0.056063242,0.165289551,2,0
170,6.991,5.762508058,-75.64505637,2.670689,5.210976,-4.950173,310.9131,9982.1094,91,92.6723,10751.584,591,0.346399009,0.091665491,0.075909816,0.053257056,0.262400925,0.145494819,295.479248,295.4216309,0.057258748,0.152178824,2,0
171,7.032,5.762877931,-75.64505881,2.633329,5.165375,-4.962812,316.7079,9998.7295,78,92.6723,10751.584,591,0.370678991,0.092796654,0.08079116,0.058663271,0.259296477,0.16215685,295.7362366,295.8479004,0.067210302,0.142866969,2,0
172,7.073,5.763249025,-75.64506369,2.610776,5.134078,-4.959129,336.2147,10015.2354,49,185.3446,10751.584,591,0.388022989,0.096602604,0.087598197,0.072273776,0.285620928,0.189872473,296.5016785,296.8363342,0.092356175,0.169608355,2,0
173,7.115,5.763620119,-75.64506613,2.541284,5.055746,-5.002104,351.2924,10032.1504,51,185.3446,10750.3857,591,0.36925599,0.097562492,0.087706566,0.071616679,0.287509888,0.178668827,296.7554016,297.1169128,0.085618362,0.174015313,2,0
174,7.156,5.763991212,-75.64507102,1.660478,5.001481,-5.021527,349.7873,10048.9746,83,185.3446,10750.3857,594,0.422816008,0.094868287,0.08286497,0.063587151,0.301004291,0.16726397,297.2617798,297.2573547,0.069621556,0.172709405,2,0
175,7.197,5.764362306,-75.64507346,1.608371,5.770823,-5.051551,348.0946,10066.1289,51,185.3446,10738.7959,594,0.335572988,0.093437962,0.080060266,0.062600754,0.26455465,0.174560174,297.0091248,296.5547791,0.084317438,0.153783977,2,0
176,7.238,5.7647334,-75.64507712,1.571675,5.720763,-5.066867,348.4548,10083.3906,37,131.0584,10738.7959,593,0.365781993,0.100595914,0.089565814,0.072856151,0.267228067,0.185193107,296.7554016,296.8359985,0.091264486,0.161211789,2,0
177,7.28,5.765100831,-75.64512473,1.513047,5.651578,-4.280897,354.1696,10096.0664,18,131.0584,10705.5557,593,0.432936013,0.099955231,0.087724663,0.068568803,0.269107789,0.171108142,296.5016785,296.5547791,0.075736962,0.16321218,2,0
178,7.321,5.765460939,-75.64520285,2.307736,4.78031,-4.285795,349.4803,10105.6475,69,131.0584,10705.5557,581,0.592401981,0.096586905,0.086494893,0.067437932,0.294050843,0.190009519,296.7554016,296.8359985,0.077446632,0.171559334,2,0
179,7.362,5.765786867,-75.64537863,3.053434,4.695064,-4.333906,331.7906,10103.8242,11,92.6723,10673.0166,581,0.404812008,0.100564629,0.090845726,0.069035523,0.297067732,0.185044944,297.0091248,297.117218,0.079201706,0.175469711,2,0
180,7.403,5.76608838,-75.64559592,3.002135,4.64175,-4.376133,320,10096.8867,51,92.6723,10673.0166,597,0.363216996,0.094012275,0.081124529,0.059749767,0.307071209,0.169829965,296.2468872,296.4130249,0.066240311,0.172783181,2,0
181,7.445,5.766386232,-75.64581809,3.008018,4.646372,-4.364575,320,10089.4648,46,0,10673.0166,595,0.430557013,0.094723456,0.081559859,0.062145226,0.278381228,0.16562207,295.4803772,295.4219666,0.071230136,0.167512432,2,0
182,7.486,5.766686525,-75.64603659,2.140031,4.597954,-4.414429,320,10082.5938,30,0,10554.0684,595,0.420872986,0.096280843,0.087707132,0.064104378,0.288545609,0.179692864,296.5016785,296.5547791,0.075276688,0.168805286,2,0
183,7.527,5.766988038,-75.64625266,2.104512,4.56114,-4.446498,317.6227,10076.2832,28,0,10554.0684,603,0.431050003,0.096206635,0.084599435,0.064324588,0.263341635,0.161955118,296.5016785,296.5547791,0.068377219,0.151930943,2,0
184,7.568,5.767294435,-75.64646262,2.081876,5.355265,-4.464903,317.1273,10070.9873,51,92.6723,10554.0684,603,0.284215987,0.099354856,0.089300066,0.073716789,0.266468644,0.161643431,297.0091248,296.8363342,0.068783686,0.157236814,2,0
185,7.61,5.767645997,-75.64656516,2.065218,5.332968,-4.470282,320.0424,10078.7002,64,92.6723,10522.6934,603,0.482533991,0.095244206,0.084214777,0.062146597,0.28335923,0.16777204,295.9920959,295.9896851,0.06764397,0.161616609,2,0
186,7.651,5.768013429,-75.64651145,2.066466,5.325875,-4.452353,328.3779,10102.9248,12,92.6723,10522.6934,596,0.667595029,0.093738526,0.082147159,0.060661726,0.283880293,0.162040278,296.5016785,296.2725525,0.064861618,0.161010757,2,0
187,7.692,5.768380861,-75.64645529,2.040949,5.293458,-4.464069,335.1282,10127.3701,7,0,10492.043,596,0.630370021,0.097906798,0.087760098,0.067438245,0.271162122,0.167132989,296.5016785,296.2725525,0.070753306,0.170207351,2,0
188,7.733,5.768739747,-75.64652854,2.004666,5.253719,-4.493441,334.195,10138.8828,62,0,10492.043,596,0.643009007,0.093074635,0.076518506,0.05338341,0.278312266,0.141713649,295.2233887,295.4216309,0.053601824,0.153293967,2,0
189,7.775,5.769096193,-75.64662863,1.993326,5.239786,-4.499593,330.5902,10147.7031,98,92.6723,10492.043,595,0.620000005,0.092420757,0.080360278,0.057850324,0.288309783,0.148155361,294.9664307,295.279541,0.058269538,0.157708943,2,0
190,7.816,5.769452638,-75.64672995,1.982307,5.226671,-4.506422,323.169,10156.5859,64,92.6723,10374.3311,595,0.665638983,0.095116258,0.083751515,0.058658075,0.308860332,0.159123972,295.4803772,295.4219666,0.064189777,0.16794768,2,0
191,7.857,5.769810304,-75.64683127,1.969682,5.211957,-4.514868,307.7036,10165.7051,70,0,10374.3311,591,0.697198987,0.095171377,0.082539991,0.060700171,0.282457232,0.165055573,295.4803772,295.5640564,0.069139257,0.163709313,2,0
192,7.898,5.77016797,-75.64693137,1.979876,5.220262,-4.500896,300.8487,10175.0313,61,0,10344.9014,591,0.701708972,0.097170986,0.084283687,0.060214311,0.305588931,0.167828217,295.4803772,295.137085,0.065949857,0.176331043,2,0
193,7.94,5.770524415,-75.64703269,0.369216,5.227322,-4.48889,301.1814,10184.4375,14,92.6723,10344.9014,589,0.729395986,0.097466707,0.085302949,0.064904913,0.300354362,0.174789175,295.9920959,295.8479004,0.06999208,0.170605808,2,0
194,7.981,5.770882081,-75.64713401,0.558211,5.483602,-4.36718,307.7148,10193.9697,37,92.6723,10316.2207,607,0.617850006,0.098816432,0.088772118,0.067467704,0.276432633,0.173900545,296.2468872,296.2722168,0.073605746,0.163179666,2,0
195,8.022,5.771239747,-75.6472341,0.977887,5.214835,-4.953839,314.952,10203.8916,27,92.6723,10316.2207,607,0.585080028,0.094724953,0.082094178,0.05870901,0.283053935,0.159412965,295.7362366,295.9896851,0.065063968,0.171001777,2,0
